labels,name,theme,동영상 제목,댓글,댓글 작성일,PRO
2,검은사막,게임성,[BDO] 검은사막 각성 레인저 공성전 #1 / Awakening Ranger Siege War #1,Hi may I see a picture of the graphic setting?,2023-02-27T06:41:07Z,Hi may I see a picture of the graphic setting 
2,리니지,BM,리니지M 만만 유일 계정 팝니다 (접는거 아님),사는순간호구되는거지 차라리 그돈으로 똥딱는게 이득이지 저걸왜사,2023-09-05T03:26:58Z,사는순간호구되는거지 차라리 그돈으로 똥딱는게 이득이지 저걸왜사
2,검은사막,무소속,진정한 국산게임의 자존심! 검은사막 아침의 나라 리뷰,잘 만들면 뭐하냐 오토게임 딱히할게없는 노잼인데 이팩트 화려하면 뭐하냐 그냥 오토 켜놓고 쳐다보지도 않는데,2023-05-15T14:51:49Z,잘 만들면 뭐하냐 오토게임 딱히할게없는 노잼인데 이팩트 화려하면 뭐하냐 그냥 오토 켜놓고 쳐다보지도 않는데
2,신의탑,사운드,신의 탑 BGM 아카펠라 ver. 🎮🎤 이왜진!?!! #신의탑 #새로운세계 #TOGNW,개씹별로다 넷마블아,2023-07-09T12:48:29Z,개씹별로다 넷마블아
2,리니지,사운드,[리니지] 대표 BGM,카오가 말하는섬 마을에서 경비병한테 죽엇는데 투명망토 떨어져서 먹은 사람입니다 고마웟습니다 그때 그남기사분.,2021-08-27T09:33:43Z,카오가 말하는섬 마을에서 경비병한테 죽엇는데 투명망토 떨어져서 먹은 사람입니다  고마웟습니다 그때 그남기사분 
2,메이플,사운드,"메이플 월드의 평화, 에레브의 고요한 정원 ASMR",그 시절이 그립다 아무런 걱정없이 메이플을 하던 그때 난 아직도 어린거 같은데 왜이렇게 시간이 빠른걸까,2023-09-07T15:06:33Z,그 시절이 그립다 아무런 걱정없이 메이플을 하던 그때 난 아직도 어린거 같은데 왜이렇게 시간이 빠른걸까
2,검은사막,사운드,Black Desert - Sycrakea Theme(검은사막 - 시카라키아 테마 음악),"This is the best OST in Black Desert, along with the original intro OST. Great work!",2022-04-05T09:38:52Z,This is the best OST in Black Desert  along with the original intro OST  Great work 
2,로스트아크,사운드,[로스트아크] 어둠이 내려앉은 고원(카멘 전조) pt.5 소환되는 어둠의 바라트론 | BGM,진짜 절망이라는게 느껴질 브금이네,2023-09-18T15:03:03Z,진짜 절망이라는게 느껴질 브금이네
2,로스트아크,무소속,[로아온] 일리아칸 메들리 라이브,음질 너무 구리더라 어떻게 소향님도 별로로 만들어버리냐,2022-12-26T01:17:50Z,음질 너무 구리더라 어떻게 소향님도 별로로 만들어버리냐
2,로스트아크,조작,[로스트아크] 2023년 10월 직업별 인구수 및 순위 알아보기,직각별로해주시면 안되나요?,2023-11-07T02:01:32Z,직각별로해주시면 안되나요 
2,로스트아크,그래픽,로스트아크 커스터마이징/로아 커마/헌터/커마 공유(LOSTARK HUNTER Customization Sharing),헉! 헌터 커마 진짜 대박입니다! 항상 거지 같은 제 캐릭터 얼굴 보다가 슬퍼졌는데…공유 부탁드려도 될까요ㅠㅠ? sunny_rel918 ㄴ ㅔ2버입니다!,2022-01-17T06:04:38Z,헉  헌터 커마 진짜 대박입니다  항상 거지 같은 제 캐릭터 얼굴 보다가 슬퍼졌는데 공유 부탁드려도 될까요  sunny rel918 ㄴ ㅔ2버입니다 
2,로스트아크,운영,[로스트아크] 엄청난 편의성 개선! 엄청난 하위 구간 개선! 아무튼 엄청난 업데이트!!,pt가 망해 그대로 망할 줄 알았는데 이런 걸 숨겨뒀다니...,2023-06-28T09:45:44Z,pt가 망해 그대로 망할 줄 알았는데 이런 걸 숨겨뒀다니   
2,검은사막,조작,훈민정음을 스킬로 사용하는 국산 게임! 검은사막 아침의 나라 & 각성 우사 리뷰,Rpg는 잼병이라 쳐다도 안보는편인데아침의나라랑 우사보고 진짜 해보고싶다라고 느꼈다,2023-07-03T05:00:15Z,Rpg는 잼병이라 쳐다도 안보는편인데 아침의나라랑 우사보고 진짜 해보고싶다라고 느꼈다
2,메이플,사운드,메이플스토리2 즉흥연주 - 시그너스의 전당 (feat.사운드 폰트),메이플1이든 메이플2든 게임은 좋은데 *개발자* 가 망친거임,2018-01-23T02:06:01Z,메이플1이든 메이플2든 게임은 좋은데  개발자  가 망친거임
2,메이플,운영,"리부트 패치 변경점? 이젠 장큐를 안쓴다고? [메이플스토리, 페이지]",본섭에서도 듀블했는데 아무리 생각해도 맘에 드는직업이 없어서 리부트에서도 듀블 육성중 맨땅헤딩시작부터 쿨뚝 보조 코강 다 고통받는중이지만 그래도 듀블이 제일 맘에 듦..,2023-05-10T00:33:54Z,본섭에서도 듀블했는데 아무리 생각해도 맘에 드는직업이 없어서 리부트에서도 듀블 육성중 맨땅헤딩시작부터 쿨뚝 보조 코강 다 고통받는중이지만 그래도 듀블이 제일 맘에 듦  
2,신의탑,사운드,신의 탑 BGM 아카펠라 ver. #신의탑 #새로운세계 #넷마블,Man Korea is overtaking the ACG scene.,2023-08-27T12:01:29Z,Man Korea is overtaking the ACG scene 
2,로스트아크,무소속,???: 죠니니 로아 개못하잖아ㅋㅋ [로스트아크],게임이 즐거워야 게임인데 왜이리 고통스러워보일까,2023-09-22T13:39:18Z,게임이 즐거워야 게임인데 왜이리 고통스러워보일까
2,제2의나라,그래픽,[제2의나라]💯100일패키지 리뷰 : 이젠 배경을 팔기 시작했군요!! 하하하핳하핳!! 니노쿠니 二之國 Ni no Kuni CROSS WORLDS,제2의나라가 제법 흥겜인데도 불구하고 패키지 뿌리는 속도가 망겜이 최단시간에 개발비 뽑아먹을려 내는것 같아 보임;;,2021-09-16T17:33:42Z,제2의나라가 제법 흥겜인데도 불구하고 패키지 뿌리는 속도가 망겜이 최단시간에 개발비 뽑아먹을려 내는것 같아 보임  
2,로스트아크,무소속,레벨 각인 보석 만큼 매우 중요한것 [로스트아크],세구18각때 카드패키지 샀음 왜냐? 사람들이 점점 18각을 원하니까 스트레스 받기싫어서,2022-12-13T08:49:14Z,세구18각때 카드패키지 샀음 왜냐  사람들이 점점 18각을 원하니까 스트레스 받기싫어서
2,로스트아크,운영,[로스트아크] 전각 10배 비싸게 구매하기ㅋㅋㅋ (시청자 이벤트),에잇 노잼!!  원한 떴어야지!!,2023-01-15T02:57:10Z,에잇 노잼    원한 떴어야지  
2,제2의나라,운영,[제2의 나라] 코엑스에 거대 고양이 '우다닥'이 나타났다?!,광고 진짜이런식으로 만들지 마세요너무 별로라 사전등록하려던것도 그만두고플레이 하는거 못봤으면아마 그대로 손도 안댔을거 같아요진짜 끔찍하네요,2021-06-15T09:57:14Z,광고 진짜 이런식으로 만들지 마세요 너무 별로라 사전등록 하려던것도 그만두고 플레이 하는거 못봤으면 아마 그대로 손도 안댔을거 같아요 진짜 끔찍하네요
2,메이플,조작,"잘 나가던 NC, 넥슨, 넷마블 근황",그래봤자 3N은 쓰레기이며 완전히 멸망해야 한다.,2023-10-27T06:21:25Z,그래봤자 3N은 쓰레기이며 완전히 멸망해야 한다 
2,신의탑,그래픽,[신의 탑: 새로운 세계] 다섯캐릭으로 싸우는 게임..?  내가 알고 있는 게임 시스템이랑 비슷하다..?,"넷마블의 신의 탑 게임, 나혼렙 게임 둘다 기대가 되는 만큼 걱정도 되네요.😢",2023-06-24T08:46:49Z,넷마블의 신의 탑 게임  나혼렙 게임 둘다 기대가 되는 만큼 걱정도 되네요  
2,배틀그라운드,BM,베릴 환불해달라 한 분들 다 들어와보이소 l 배그홈쇼핑,2월3일 욕망에 괴물이 됐으면 좋겠다................,2021-01-27T09:30:43Z,2월3일 욕망에 괴물이 됐으면 좋겠다                
2,메이플,조작,메이플 최고의 유입시즌!! 진캐의 전직업 한줄평가!!,솔플유저인데 팔라를해버려서.. 많이힘듭니다 이걸보고 히어로로 도망쳤어야했어 ㅠㅠ... 이미 도망치기엔  코강을 다하고 6차도해버려서 안된다는..,2023-10-21T15:00:33Z,솔플유저인데 팔라를해버려서   많이힘듭니다 이걸보고 히어로로 도망쳤어야했어     이미 도망치기엔  코강을 다하고 6차도해버려서 안된다는  
2,제2의나라,운영,"""제2의 나라: Cross Worlds"" 티저 영상 최초 공개!",게임은 실망이어도 이 광고 하나는 끝내주네,2021-06-25T07:58:59Z,게임은 실망이어도 이 광고 하나는 끝내주네
2,메이플,BM,"[아이템진단]매달 과금 1000만원 루미너스 초신성 등장? [메이플스토리, 뚝이]",메벤에 1900억 대리템셋 망한사람 있던데ㅠ 이분한테 맡겼으면 진심으로 해줬을텐데ㅠ,2023-03-01T05:38:17Z,메벤에 1900억 대리템셋 망한사람 있던데 이분한테 맡겼으면 진심으로 해줬을텐데
2,리니지,그래픽,리니지M 그래픽을 바꾼다고!?? 4주년 스페셜 2번째 영상 (새로운 변화의 시작/자막 없음) 天堂M LineageM,아  택진아  병신짓  하지마라. . 제발,2021-06-29T18:06:56Z,아  택진아  병신짓  하지마라    제발
2,신의탑,무소속,신의탑 카라카 리뷰[우렉마지노가 인정한 남자],뉴스에서 1콤보 츤데레에서 2콤보 부하 걱정하는거에서 3콤보 K.O다 너도 카라카 와라,2020-06-30T11:29:32Z,뉴스에서 1콤보 츤데레에서 2콤보 부하 걱정하는거에서 3콤보 K O다 너도 카라카 와라
2,신의탑,무소속,신의 탑 성우들이 해보는 넷마블 신의 탑,별로 관심 없었는데 영상보니 흥미가 생기네요 출시하면 찍먹 해보겠습니다 😊,2023-06-17T11:21:11Z,별로 관심 없었는데 영상보니 흥미가 생기네요 출시하면 찍먹 해보겠습니다  
2,검은사막,BM,"[검은사막] 힘쎄고 예쁜 누나같은 직업추천, 2탄!!",안녕하세요 선생님! 혹시 요즘 각란은 어떤가요? 연구소에 버프 소식까지 있던데.. 요즘 상위사냥터 메타에 별로인가요?,2022-08-11T01:48:32Z,안녕하세요 선생님  혹시 요즘 각란은 어떤가요  연구소에 버프 소식까지 있던데   요즘 상위사냥터 메타에 별로인가요 
2,배틀그라운드,조작,사람을 【사냥】합니다. 스쿼드 총 41킬  / [배틀그라운드] 빅헤드,8분 후반쯤에 m4 개머리판 안 먹은거 불편....,2018-07-13T12:06:42Z,8분 후반쯤에 m4 개머리판 안 먹은거 불편    
2,배틀그라운드,그래픽,총도 안 맞고 수류탄도 안 맞는 배그 신규 차량 애스턴마틴 스킨,모배가 망해도 난 얘들 곁이라고..,2023-08-10T11:42:26Z,모배가 망해도 난 얘들 곁이라고  
2,검은사막,운영,[검은사막] 각성 소서러 리부트 후 붉전? BDO Rework Sorceress Awakening PVP #94,각소시즌으로키우고있는데 rvr 별로일까요ㅜㅜ,2021-12-18T12:28:33Z,각소시즌으로키우고있는데 rvr 별로일까요
2,로스트아크,무소속,[로스트아크] 영광의벽 해외 스트리머 반응 모음! 1탄,Why the heq this asmondshit have to be everywhere,2022-03-06T23:19:30Z,Why the heq this asmondshit have to be everywhere
2,메이플,게임성,[메이플스토리] 이리나 밴드 - Catch your Dreams,나가나가나가 ㅇㅅㄲㅇ~,2022-12-25T06:07:48Z,나가나가나가 ㅇㅅㄲㅇ 
2,검은사막,무소속,[ 검은사막 X 송소희 ] 내나라대한|아침의나라| 오프닝 컨셉 MV,자연 빼고는 볼게 없다. 한국이 왜 여행지로는 별로인지 알려준다. 그냥 해외여행 가야겠다는 마음이 무럭무럭 든다.,2023-08-24T11:01:58Z,자연 빼고는 볼게 없다  한국이 왜 여행지로는 별로인지 알려준다  그냥 해외여행 가야겠다는 마음이 무럭무럭 든다 
2,검은사막,게임성,검은사막[BDO][Jingga]검은사막 창세기 세계관 스토리[BDO Reinterpretation Story part#1][Eng Sub],보심에 있어 불편하거나 이상한점이 있으면 여기 댓글에 달아주세요! 보완하고 고쳐 나가겠습니다!,2021-09-06T17:05:09Z,보심에 있어 불편하거나 이상한점이 있으면 여기 댓글에 달아주세요  보완하고 고쳐 나가겠습니다 
2,리니지,무소속,"[만만] 리니지M 인생 망한 특집 (대출, 파산, 개인회생)",오래전 리니지가 좋았음.. 말섬 글말 3일계정이때가 딱이었고 점점 망가지더라게임이.. 안함.,2023-05-24T11:41:33Z,오래전 리니지가 좋았음   말섬 글말 3일계정 이때가 딱이었고 점점 망가지더라 게임이   안함 
2,배틀그라운드,운영,[배틀그라운드] 계정복구신청하기!!,저도VAC차단됬는데중국XXX가병원있는사이에해킹을했더라구여영상보고다시해봐야겟습니다감사합니다,2022-05-27T18:39:08Z,저도VAC차단됬는데 중국XXX가 병원있는사이에해킹을했더라구여 영상보고다시해봐야겟습니다 감사합니다
2,메이플,운영,운영자가 게임하다가 딱! 걸린 메이플스토리2 유저가 별로없네 더이상 회생불가 ㅂㅂ2,역시 일루미나티 게임 ㄷㄷ. 좆망할만해,2023-04-29T23:09:13Z,역시 일루미나티 게임 ㄷㄷ  좆망할만해
2,리니지,운영,해킹 조심하세요!! 안전한 계정은 없습니다!! 리니지M 박다솜 DASOMTV 天堂M 暴君,아직도 이겜 하는분이 있내 ㄷㄷ...망한거 아님???,2019-02-14T20:58:42Z,아직도 이겜 하는분이 있내 ㄷㄷ   망한거 아님   
2,로스트아크,무소속,어둠군단장 카멘 하드 4관문 퍼스트 클리어 영상 (잔혈창술사 시점) [로스트아크 짹키창],카단 에스더스킬 왤케 별로임? 기대한거에비해 별거없네;;,2023-09-25T15:59:25Z,카단 에스더스킬 왤케 별로임  기대한거에비해 별거없네  
2,로스트아크,무소속,시청자 아이디 컨설팅 [로스트아크],이래놓고 본인은 곡성군홍염머리 키우는 중..... 진짜 형님 실망했습니다. 빠른 닉변을 기원합니다.,2023-01-19T01:11:03Z,이래놓고 본인은 곡성군홍염머리 키우는 중      진짜 형님 실망했습니다  빠른 닉변을 기원합니다 
2,로스트아크,무소속,로스트아크는 왜 망했는가? 금강선은 어떻게 1코인을 얻었는가?,"컴퓨터론 롤, 폰으로는 원신을 돌리면서 이상하리만큼 다른 게임엔 중국이 묻는 걸 혐오하는 이대남들",2023-09-06T08:56:31Z,컴퓨터론 롤  폰으로는 원신을 돌리면서 이상하리만큼 다른 게임엔 중국이 묻는 걸 혐오하는 이대남들
2,메이플,운영,리부트 유저는 왜 트럭을 보내는가? [ 메이플 리부트 트럭 시위 ],배아픈 개돼지 호구들이 리부트를 즐기는 현명한 유저들을 시기질투해서 끌어 내릴려는 모습이다.,2023-08-19T02:17:39Z,배아픈 개돼지 호구들이 리부트를 즐기는 현명한 유저들을 시기질투해서 끌어 내릴려는 모습이다 
2,리니지,BM,[렌] [리니지M] 재결제를 안하면 영구정지라구요? 이건 뭔 상황인가요? (비정상 결제 / 환불로 인한 영구정지가 다수에게 벌어지고 있다?) 天堂m LineageM,저도 피해자입니다 세달다되가는데 문의해도 메크로답변만오고 짜증나서 재결제하고 계정접속했습니다저도 개돼지맞나봐요.. 이시국에 또결제중 ... ;;,2021-04-13T11:13:24Z,저도 피해자입니다 세달다되가는데 문의해도 메크로답변만오고 짜증나서 재결제하고 계정접속했습니다 저도 개돼지맞나봐요   이시국에 또결제중       
2,로스트아크,조작,카멘 난이도 및 직업 간 밸런스 문제 [로스트 아크],카멘이 로스트아크에서 입지라든지 무게감은 상상을 초월합니다. 난이도는 이게 맞다고 보고요 다만 하드를 깨고싶은 사람들에게는 절망적인것도 맞는것 같습니다.,2023-09-22T23:35:58Z,카멘이 로스트아크에서 입지라든지 무게감은 상상을 초월합니다  난이도는 이게 맞다고 보고요 다만 하드를 깨고싶은 사람들에게는 절망적인것도 맞는것 같습니다 
2,검은사막,무소속,[검은사막] - 위치 VS 위자드 무엇이 더 좋을까?,각성위치가 성능은 제쳐두고 손이 엄청 편함.. 누를게 별로 없음,2023-08-31T19:25:55Z,각성위치가 성능은 제쳐두고 손이 엄청 편함   누를게 별로 없음
2,리니지,BM,"""시간당 현금 25만원"" 리니지 100레벨 시대!",진짜 엔씨는 망해야 한다,2023-10-27T18:21:36Z,진짜 엔씨는 망해야 한다
2,로스트아크,사운드,[로스트아크 커마 상시공유] 데런 클라우디아 커마 공유 (lostark delain customizing),마망... 내가 마망의 모습으로 복수해줄게...!,2023-06-04T02:13:10Z,마망    내가 마망의 모습으로 복수해줄게    
2,배틀그라운드,사운드,"[26.1 패치노트 미리보기] 에란겔 업데이트, KFC 콜라보레이션, 팀 번호 킬피드 추가 | 배틀그라운드 | 배그",배그 사운드 설정 각각 할수있으면 좋겠는데 너무 사운가 안맞으니깐 불편한점이 너무 많은데 ;,2023-10-11T12:59:31Z,배그 사운드 설정 각각 할수있으면 좋겠는데 너무 사운가 안맞으니깐 불편한점이 너무 많은데  
2,검은사막,운영,드디어 출시 임박! 각성 위자드│검은사막 캐릭터 밸런스 업데이트,각성 상태에서 주무기 버프류 스킬 쓸 때 주무기로 안 바뀌는게 더 필요하다고 봄 힐이나 신속 쓰면 꼭 폭류로 바꾼 후 다른 스킬을 써야 하는게 젤 불편,2023-02-01T17:21:25Z,각성 상태에서 주무기 버프류 스킬 쓸 때 주무기로 안 바뀌는게 더 필요하다고 봄 힐이나 신속 쓰면 꼭 폭류로 바꾼 후 다른 스킬을 써야 하는게 젤 불편
2,검은사막,BM,"(검은사막M) 신규유저 🔴육성 중간 점검🔴 한번 비교해보세요 🔳무과금 10일차 전투력 25,512🔳",저거 검은기운 상자채로 먹이는거 어떻게하죠? 하나하나 다 까서 먹이니까 너무 불편해요!!,2023-01-10T01:22:49Z,저거 검은기운 상자채로 먹이는거 어떻게하죠  하나하나 다 까서 먹이니까 너무 불편해요  
2,배틀그라운드,그래픽,레드도트가 짱이네요 [15배율 + AWM] (솔로) | 배틀그라운드 군림보,소음기보단 화염병이 중요한 돼림보씨..,2018-02-09T00:41:29Z,소음기보단 화염병이 중요한 돼림보씨  
2,제2의나라,BM,[제2의 나라] 솔직한 리뷰 / 과금요소 / 캐쉬템 / 아인시스템  그리고 소소한팁까지...추천 PC 앱플레이어 세계최고 안드로이드 9.0 NOX 녹스 기기미호환없음,기기 호환 안돼서 몇주동안 짜증났는데 되는지 한번 해보겠습니다 감사합니다 ㅜㅜ,2021-06-20T10:38:48Z,기기 호환 안돼서 몇주동안 짜증났는데 되는지 한번 해보겠습니다 감사합니다 
2,메이플,BM,메이플 사냥 재밌게 했던 직업들 추천 2,정보) 그냥 메이플 사냥 자체가 노잼이아,2023-07-11T04:40:45Z,정보  그냥 메이플 사냥 자체가 노잼이아
2,신의탑,사운드,"신의탑 OST ""Going up Now"" (30MIN)",where is this from i didnt hear it in tower of god,2022-08-04T15:48:19Z,where is this from i didnt hear it in tower of god
2,검은사막,무소속,"[검은사막] 신규 클래스 세이지, 각성 기술 미리보기!","This male class looks op, needs nerf NOW! Let's buff Nova succession more for her big breast!",2021-04-16T18:14:56Z,This male class looks op  needs nerf NOW  Let s buff Nova succession more for her big breast 
2,배틀그라운드,그래픽,배틀그라운드 프레임 올라가는 설정? 다이렉트11 향상. 다이렉트12. 상세한 비교 벤치 설명. 배틀그라운드 최적화,Directx12는 렉이 좀 걸리는데 정상인가요 모디터 165hz쓰는데,2023-02-01T08:21:25Z,Directx12는 렉이 좀 걸리는데 정상인가요 모디터 165hz쓰는데
2,로스트아크,사운드,[로스트아크ㅣOST] 14_노을의 노래 (Song of Sunset) / LOST ARK Soundtrack (Vol.3 In-Game Track),when this ost play in game? i dont remember,2022-08-18T21:43:46Z,when this ost play in game  i dont remember
2,로스트아크,무소속,개꿀잼인데? 로스트아크 개발사 스마일게이트의 신규 기대작 MMORPG - 블루프로토콜 리뷰,생각보다 되게 별로였음 그냥 이겜의 장점도 모르겟고 명조나 할듯함여,2023-10-17T01:05:43Z,생각보다 되게 별로였음 그냥 이겜의 장점도 모르겟고 명조나 할듯함여
2,메이플,BM,"「미라클 타임」 무자본 돈벌이와 효율적인 현질을 알려주는 큐브 공략 [메이플스토리, 페이지]",이걸 왜 이미 망한 후에 보고있는가..,2023-07-16T03:00:11Z,이걸 왜 이미 망한 후에 보고있는가  
2,리니지,BM,리니지2M 신서버 완전 개 주작확률이네요. 500만원어치 뽑기했는데 무과금 수준 | 센터로드TV,이제는 하는놈이 호구지 누굴 탓해,2023-02-10T12:03:16Z,이제는 하는놈이 호구지 누굴 탓해
2,메이플,BM,[메이플스토리 맑음] 곧 풀리는 이벤트 링 선택권 11종! 어비스 헌터스 링 (일몹뎀 20% 반지) + 딥다크 링 등 / 주의사항 / 반지 효율 / 반지 추천 총정리,1티어 반지 3종을 다 쓰면 효율이 별로인가요?,2023-10-06T10:06:55Z,1티어 반지 3종을 다 쓰면 효율이 별로인가요 
2,메이플,사운드,메이플스토리2 즉흥연주 - 시그너스의 전당 (feat.사운드 폰트),하아 넥슨은 짝수에서 망하고 벨브는 홀수에서 망한다 그러니 하프라이프 제발 좀,2018-02-23T05:44:34Z,하아 넥슨은 짝수에서 망하고 벨브는 홀수에서 망한다 그러니 하프라이프 제발 좀
2,리니지,운영,"[리니지M] 이번에는 신규클래스는 아닌 것 같습니다! 투사 리부트가 확실한 것 같네요 ㅋㅋㅋ 근데 엔씨 뭔 생각이야? (떡밥관련 이러저러 뇌피셜, 아무말 대잔치)",투사 리부트든 뭐든 린엠은 망한듯...,2023-08-30T13:40:37Z,투사 리부트든 뭐든 린엠은 망한듯   
2,메이플,BM,단풍이야기가 아니라 바다이야기?! 메이플스토리의 확률 조작 스토리,메 를 안해도 사건이 심각해서 정말 많은걸 배운 사건..,2022-10-20T17:53:06Z,메 를 안해도 사건이 심각해서 정말 많은걸 배운 사건  
2,로스트아크,사운드,[로스트아크ㅣOST] 10_별모래 해변 (Star Sandy Beach) / LOST ARK Soundtrack (Vol.3 In-Game Track),"This song is so relaxing and calming, I love this!",2023-07-07T00:21:58Z,This song is so relaxing and calming  I love this 
2,메이플,운영,"메이플스토리 운영진 분들이 꼭 봐주셨으면 합니다. [팡이요,  메이플스토리]",틀린말하나도 없는데 개병신같은 댓글들 왜케많음 ㄷㄷ,2023-08-06T10:59:57Z,틀린말하나도 없는데 개병신같은 댓글들 왜케많음 ㄷㄷ
2,메이플,그래픽,[메이플] 6차 전직으로 진짜 큰일난 캐릭터 TOP 7,저번 하이퍼 닼나 이번 하이퍼 은월... 나는야 망캐 수집가~그게 나야~ 움빠둠빠 두비두바,2023-08-06T07:40:37Z,저번 하이퍼 닼나 이번 하이퍼 은월    나는야 망캐 수집가  그게 나야  움빠둠빠 두비두바
2,로스트아크,사운드,"LOST ARK Concert, Dear Friends Full ver | 로스트아크 콘서트 디어 프렌즈",카멘에서 얻은 절망.. 힐링하러 왔습니다..,2023-09-23T17:16:11Z,카멘에서 얻은 절망   힐링하러 왔습니다  
2,리니지,BM,[리니지M] 리니지로 생긴 대출금..이젠 힘들어서 접어야겠습니다,많이 받아봐야 300 예상한다 절대 그 이상에 사가는 호구 없을듯..,2023-04-14T11:21:46Z,많이 받아봐야 300 예상한다 절대 그 이상에 사가는 호구 없을듯  
2,로스트아크,무소속,로아온이 역대급으로 대박난 평행우주의 상황 (반전주의) [로스트아크],이제 봤내 개같이 멸망한거,2023-09-01T19:39:19Z,이제 봤내 개같이 멸망한거
2,제2의나라,게임성,[제2의나라] 보물상자 작업! 머니맘 상점 구매까지 작업 루트공개 (열쇠 소모),열쇠를 아끼지 않은자 설원에서 고통받을 지어다~,2021-07-27T06:56:28Z,열쇠를 아끼지 않은자 설원에서 고통받을 지어다 
2,검은사막,게임성,검은사막 NPC와 몬스터,Hey! Anybody can help me with authorization in korean servers?(,2014-12-20T17:43:25Z,Hey  Anybody can help me with authorization in korean servers  
2,검은사막,운영,[검은사막] 리부트 각성 자이언트 PVE 특화&스킬콤보 영상_2022.02.27,안녕하세요~ 팁 감사합니다! 혹시 지금도 이 방법으로 사냥하고 계신가요?? 전승 자이는 영상이 많이 올라왔는데 각성은 별로 없어서요,2022-11-29T01:18:12Z,안녕하세요  팁 감사합니다  혹시 지금도 이 방법으로 사냥하고 계신가요   전승 자이는 영상이 많이 올라왔는데 각성은 별로 없어서요
2,검은사막,무소속,"검은사막(BDO) 신규, 복귀유저를 위한 New 시즌 가이드!",말투 요오 하는게 듣기힘들어요,2023-10-05T04:13:00Z,말투 요오 하는게 듣기힘들어요
2,리니지,무소속,"[만만] 리니지M 인생 망한 특집 (대출, 파산, 개인회생)",아직도 리니지를 하는 사람들은...... 망해야지 뭐 별 수 있나.....,2023-09-24T04:43:43Z,아직도 리니지를 하는 사람들은       망해야지 뭐 별 수 있나     
2,리니지,게임성,리니지M 희귀제작비법서 드랍하는 몬스터 총 정리! (일반몬스터만),지룡의 정예병 어스바인드 줍니다...,2019-06-11T07:09:52Z,지룡의 정예병 어스바인드 줍니다   
2,리니지,BM,"흥할 것인가? 망할 것인가? ""캐릭터 선물"" [리니지 태산군주]",리니지는 망겜입니다.더이상 현질을 하지맙시다.,2022-12-02T04:05:50Z,리니지는 망겜입니다  더이상 현질을 하지맙시다 
2,로스트아크,그래픽,로아 배럭 레벨 올리기 전에 보면 좋은 영상 [로스트아크],"배럭은 충+유산이지플레이가 불편한가? No, 돈이 많이 드는가? No, 체방따린가? No2칸은 얘네가 자리해도 매우 좋은 캐릭인데 이걸 포기해?",2023-08-15T22:46:52Z,배럭은 충 유산이지 플레이가 불편한가  No  돈이 많이 드는가  No  체방따린가  No  2칸은 얘네가 자리해도 매우 좋은 캐릭인데 이걸 포기해 
2,리니지,BM,[리니지W] 무과금 유저가 하기 좋은 리니지W 직업은?? | 무과금 게임협회 | 문화상품권 5만원권 이벤트,지금 시작 하면 정신병자 소리듣겟죠,2023-03-07T16:34:48Z,지금 시작 하면 정신병자 소리듣겟죠
2,배틀그라운드,운영,이벤트에 참여하고 무료 6주년 스킨 풀세트 놓치지마세요🎁 #배틀그라운드 #PUBG6주년 #아돈띵댓 #아돈띵댓챌린지 #댄스챌린지 #펍지 #배그 #배그6살,저기다 화염병 까고 싶다,2023-03-22T09:42:02Z,저기다 화염병 까고 싶다
2,제2의나라,사운드,[제2의 나라] 지브리 감성 히사이시조 작곡 Cross Worlds OST 마림바 커버 (Marimba Cover),곡 너무좋아요.. 울림에 나무들이 쓰러질까 걱정했는데 다행이 가만히 있어주네요..또끼머리띠는 계속 갑니다. 멍멍🐶냥냥🐱,2021-06-20T03:21:54Z,곡 너무좋아요   울림에 나무들이 쓰러질까 걱정했는데 다행이 가만히 있어주네요   또끼머리띠는 계속 갑니다  멍멍 냥냥 
2,제2의나라,그래픽,[제2의나라] 캐릭터 선택 가이드,로그가 안예뻐서 실망한 사람 좋아요 눌러주세요ㅠ,2021-06-09T13:05:55Z,로그가 안예뻐서 실망한 사람 좋아요 눌러주세요
2,리니지,운영,[리니지M] 얘들 무슨 생각을 하고 있는걸까? 게임 던졌나? (11월 1주차 업데이트 설명),택진이형 업데이트 하지말고그냥 지금 있는그대로 냅둬만질수록 게임을 망치냐 마이너스손이냐,2023-11-01T08:52:09Z,택진이형 업데이트 하지말고 그냥 지금 있는그대로 냅둬 만질수록 게임을 망치냐 마이너스손이냐
2,제2의나라,BM,제2의나라 선입국  남들보다먼저  100레벨 위치로 완벽히파악하다!)위치짱짱!,몽 기 brought me here..;),2021-12-28T10:38:45Z,몽 기 brought me here    
2,로스트아크,무소속,요즘 핫한 디트 100만골로 세팅해 봤습니다 [로스트아크],죠(니)(망)치=죠치,2022-10-27T09:17:54Z,죠 니  망 치 죠치
2,검은사막,그래픽,[검은사막] TV CF영상_캐릭터편!,목소리 정말 이병헌이 나레이션한거 같은데... 캬.. 목소리도 잘 어울린다,2017-02-04T22:46:51Z,목소리 정말 이병헌이 나레이션한거 같은데    캬   목소리도 잘 어울린다
2,리니지,게임성,리니지 최종 보스 레이드! 잡고 깜짝 놀랐습니다. [태산군주],역시 엔씨는 이제 망조구나 ㅎㅎ,2021-11-08T07:18:31Z,역시 엔씨는 이제 망조구나 ㅎㅎ
